bankCode,bic,bankName,postalCode,city,flags
67070024,DEUTDEDBMAN,Deutsche Bank,68161,Mannheim,
67070024,DEUTDEDB676,Deutsche Bank,68766,Hockenheim,
67070024,DEUTDEDB673,Deutsche Bank,68723,Schwetzingen,
67070024,DEUTDEDB675,Deutsche Bank,68519,Viernheim,
67070024,DEUTDEDB670,Deutsche Bank,69442,Weinheim,
67080050,DRESDEFF670,Commerzbank vormals Dresdner Bank,68008,Mannheim,
67080085,DRESDEFFI60,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",68134,Mannheim,
67080086,DRESDEFFI61,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3",68134,Mannheim,
67089440,DRESDEFFI22,Commerzbank vormals Dresdner Bank ITGK,70049,Stuttgart,
67090000,GENODE61MA2,VR Bank Rhein-Neckar,68165,Mannheim,
67092300,GENODE61WNM,Volksbank Kurpfalz,69018,Heidelberg,
67220286,HYVEDEMM479,UniCredit Bank - HypoVereinsbank,69004,Heidelberg,
67230000,MLPBDE61XXX,MLP Banking,69168,Wiesloch,
67230001,MLPBDE61001,MLP Banking Zw CS,69168,Wiesloch,
67240039,COBADEFFXXX,Commerzbank,69007,Heidelberg,
67250020,SOLADES1HDB,Sparkasse Heidelberg,69004,Heidelberg,
67262243,GENODE61WIB,Raiffeisenbank Baiertal,69168,Wiesloch,
67262550,GENODE61LRO,Volksbank Rot,68789,St. Leon-Rot,
67270003,DEUTDESM672,Deutsche Bank,69111,Heidelberg,
67270003,DEUTDESM674,Deutsche Bank,74802,Mosbach,
67270003,DEUTDESM678,Deutsche Bank,69152,Wiesloch,
67270024,DEUTDEDB672,Deutsche Bank,69111,Heidelberg,
67270024,DEUTDEDB674,Deutsche Bank,74802,Mosbach,
67270024,DEUTDEDB678,Deutsche Bank,69152,Wiesloch,
67280051,DRESDEFF672,Commerzbank vormals Dresdner Bank,69115,Heidelberg,
67290000,GENODE61HD1,Heidelberger Volksbank -alt-,69115,Heidelberg,
67290100,GENODE61HD3,Volksbank Kurpfalz -alt-,69117,Heidelberg,
67291700,GENODE61NGD,Volksbank Heidelberg-Neckartal,69115,Heidelberg,
67291900,GENODE61SSH,Volksbank Kraichgau -alt-,74889,Sinsheim,
67292200,GENODE61WIE,Volksbank Kraichgau,69157,Wiesloch,
67352565,SOLADES1TBB,Sparkasse Tauberfranken,97931,Tauberbischofsheim,
67390000,GENODE61WTH,Ihre Volksbank Neckar Odenwald Main Tauber,97866,Wertheim,
67450048,SOLADES1MOS,Sparkasse Neckartal-Odenwald,74819,Mosbach,
67460041,GENODE61MOS,Volksbank Mosbach -alt-,74819,Mosbach,
67461424,GENODE61BUC,Volksbank Franken,74713,Buchen (Odenwald),
67461733,GENODE61RNG,Volksbank Kirnau-Krautheim,74749,Rosenberg,
67462368,GENODE61LMB,Volksbank Limbach,74838,Limbach,
68000000,MARKDEF1680,Bundesbank,79010,Freiburg im Breisgau,
68020186,HYVEDEMM357,UniCredit Bank - HypoVereinsbank,79007,Freiburg im Breisgau,
68020186,HYVEDEMM357,UniCredit Bank - HypoVereinsbank,77652,Offenburg,
68030000,BKMADE61XXX,Bankhaus E. Mayer,79002,Freiburg im Breisgau,
68040007,COBADEFFXXX,Commerzbank,79004,Freiburg im Breisgau,
68050101,FRSPDE66XXX,Sparkasse Freiburg-Nördlicher Breisgau,79098,Freiburg im Breisgau,
68051004,SOLADES1HSW,Sparkasse Hochschwarzwald,79812,Titisee-Neustadt,
68051207,SOLADES1BND,Sparkasse Bonndorf-Stühlingen,79844,Bonndorf im Schwarzwald,
68052230,SOLADES1STB,Sparkasse St. Blasien,79837,St. Blasien,
68052328,SOLADES1STF,Sparkasse Staufen-Breisach,79216,Staufen im Breisgau,
68052863,SOLADES1SCH,Sparkasse Schönau-Todtnau -alt-,79670,Todtnau,
68061505,GENODE61IHR,Volksbank Breisgau-Markgräflerland,79427,Eschbach,
68062105,GENODE61DEN,Raiffeisenbank Denzlingen-Sexau,79211,Denzlingen,
68062730,GENODE61WYH,Raiffeisenbank Wyhl,79369,Wyhl am Kaiserstuhl,
68063479,GENODE61VOK,Raiffeisenbank Kaiserstuhl,79235,Vogtsburg im Kaiserstuhl,
68064222,GENODE61GUN,Raiffeisenbank im Breisgau,79194,Gundelfingen,
68070024,DEUTDEDBFRE,Deutsche Bank,79004,Freiburg im Breisgau,
68070024,DEUTDEDB681,Deutsche Bank,79312,Emmendingen,
68070024,DEUTDEDB685,Deutsche Bank,79372,Müllheim im Markgräflerland,
68070024,DEUTDEDB689,Deutsche Bank,79812,Titisee-Neustadt,
68070024,DEUTDEDB687,Deutsche Bank,79183,Waldkirch,
68070030,DEUTDE6FXXX,Deutsche Bank,79004,Freiburg im Breisgau,
68070030,DEUTDE6F681,Deutsche Bank,79312,Emmendingen,
68070030,DEUTDE6F685,Deutsche Bank,79372,Müllheim im Markgräflerland,
68070030,DEUTDE6F689,Deutsche Bank,79812,Titisee-Neustadt,
68070030,DEUTDE6F687,Deutsche Bank,79183,Waldkirch,
68070212,DEUTDE6FP11,Postbank/DSL Ndl der Deutsche Bank,79098,Freiburg im Breisgau,
68070224,DEUTDEDBP11,Postbank/DSL Ndl der Deutsche Bank,79098,Freiburg im Breisgau,
68080030,DRESDEFF680,Commerzbank vormals Dresdner Bank,79003,Freiburg im Breisgau,
68080031,DRESDEFFI44,Commerzbank vormals Dresdner Bank Zw Münsterstraße,79003,Freiburg im Breisgau,
68080085,DRESDEFFI62,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",79041,Freiburg im Breisgau,
68080086,DRESDEFFJ22,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",79001,Freiburg im Breisgau,
68090000,GENODE61FR1,Volksbank Freiburg,79005,Freiburg im Breisgau,
68090900,GENODEF1P07,PSD Bank RheinNeckarSaar,79120,Freiburg im Breisgau,
68091900,GENODE61MHL,Volksbank Müllheim -alt-,79371,Müllheim im Markgräflerland,
68092000,GENODE61EMM,Volksbank Breisgau Nord,79312,Emmendingen,
68092300,GENODE61STF,Volksbank Staufen,79216,Staufen im Breisgau,
68270024,DEUTDEDB682,Deutsche Bank,77902,Lahr,
68270033,DEUTDE6F682,Deutsche Bank,77902,Lahr,
68290000,GENODE61LAH,Volksbank Lahr,77912,Lahr,
68340058,COBADEFFXXX,Commerzbank,79537,Lörrach,
68350048,SKLODE66XXX,Sparkasse Lörrach-Rheinfelden,79537,Lörrach,
68351557,SOLADES1SFH,Sparkasse Wiesental,79650,Schopfheim,
68351865,SPKMDE8WXXX,Sparkasse Markgräflerland,79576,Weil am Rhein,
68370024,DEUTDEDB683,Deutsche Bank,79539,Lörrach,
68370024,DEUTDEDB684,Deutsche Bank,79713,Bad Säckingen,
68370024,DEUTDEDB688,Deutsche Bank,79630,Grenzach-Wyhlen,
68370024,DEUTDEDB686,Deutsche Bank,79602,Rheinfelden (Baden),
68370024,DEUTDEDB693,Deutsche Bank,79650,Schopfheim,
68370024,DEUTDEDB680,Deutsche Bank,79664,Wehr,
68370024,DEUTDEDB679,Deutsche Bank,79576,Weil am Rhein,
68370034,DEUTDE6F683,Deutsche Bank,79539,Lörrach,
68370034,DEUTDE6F684,Deutsche Bank,79713,Bad Säckingen,
68370034,DEUTDE6F688,Deutsche Bank,79630,Grenzach-Wyhlen,
68370034,DEUTDE6F686,Deutsche Bank,79602,Rheinfelden (Baden),
68370034,DEUTDE6F693,Deutsche Bank,79650,Schopfheim,
68370034,DEUTDE6F678,Deutsche Bank,79664,Wehr,
68370034,DEUTDE6F679,Deutsche Bank,79576,Weil am Rhein,
68390000,VOLODE66XXX,Volksbank Dreiländereck,79537,Lörrach,
68391500,GENODE61SPF,VR Bank -alt-,79650,Schopfheim,
68452290,SKHRDE6WXXX,Sparkasse Hochrhein,79761,Waldshut-Tiengen,
68462427,GENODE61WUT,Volksbank Klettgau-Wutöschingen,79793,Wutöschingen,
68490000,GENODE61BSK,Volksbank Rhein-Wehra -alt-,79713,Bad Säckingen,
68492200,GENODE61WT1,Volksbank Hochrhein,79761,Waldshut-Tiengen,
69020190,HYVEDEMM591,UniCredit Bank - HypoVereinsbank,78402,Konstanz,
69040045,COBADEFFXXX,Commerzbank,78401,Konstanz,
69050001,SOLADES1KNZ,Sparkasse Bodensee,78420,Konstanz,
69051410,SOLADES1REN,Bezirkssparkasse Reichenau,78477,Reichenau,
69051620,SOLADES1PFD,Sparkasse Pfullendorf-Meßkirch,88630,Pfullendorf,
69051725,SOLADES1SAL,Sparkasse Salem-Heiligenberg,88682,Salem,
69061800,GENODE61UBE,Volksbank Überlingen,88662,Überlingen,
69070024,DEUTDEDB690,Deutsche Bank,78404,Konstanz,
69070024,DEUTDEDB691,Deutsche Bank,88662,Überlingen,
69070032,DEUTDE6F690,Deutsche Bank,78404,Konstanz,
69070032,DEUTDE6F691,Deutsche Bank,88662,Überlingen,
69091200,GENODE61HAG,Hagnauer Volksbank,88709,Hagnau am Bodensee,
69091600,GENODE61PFD,Volksbank Pfullendorf,88619,Pfullendorf,
69220186,HYVEDEMM590,UniCredit Bank - HypoVereinsbank,78210,Singen (Hohentwiel),
69240075,COBADEFFXXX,Commerzbank,78202,Singen (Hohentwiel),
69250035,SOLADES1SNG,Sparkasse Hegau-Bodensee,78202,Singen (Hohentwiel),
69251445,SOLADES1ENG,Sparkasse Engen-Gottmadingen,78229,Engen,
69251755,SOLADES1STO,Sparkasse Stockach -alt-,78333,Stockach,
69270024,DEUTDEDB692,Deutsche Bank,78209,Singen (Hohentwiel),
69270024,DEUTDEDB696,Deutsche Bank,78302,Radolfzell am Bodensee,
69270038,DEUTDE6F692,Deutsche Bank,78209,Singen (Hohentwiel),
69270038,DEUTDE6F696,Deutsche Bank,78302,Radolfzell am Bodensee,
69280035,DRESDEFF692,Commerzbank vormals Dresdner Bank,78202,Singen (Hohentwiel),
69290000,GENODE61SIN,Volksbank Hegau -alt-,78224,Singen (Hohentwiel),
69291000,GENODE61RAD,Volksbank -alt-,78462,Konstanz,
69362032,GENODE61MES,Volksbank Meßkirch -alt-,88601,Meßkirch,
69400000,MARKDEF1694,Bundesbank,78006,Villingen-Schwenningen,
69440007,COBADEFFXXX,Commerzbank Villingen u Schwenningen,78002,Villingen-Schwenningen,
69440060,COBADEFFXXX,Commerzbank CC,78002,Villingen-Schwenningen,
69450065,SOLADES1VSS,Sparkasse Schwarzwald-Baar,78001,Villingen-Schwenningen,
69470024,DEUTDEDB694,Deutsche Bank,78054,Villingen-Schwenningen,
69470024,DEUTDEDB698,Deutsche Bank,78153,Donaueschingen,
69470024,DEUTDEDB642,Deutsche Bank,78612,Rottweil,
69470024,DEUTDEDB644,Deutsche Bank,78543,Spaichingen,
69470024,DEUTDEDB699,Deutsche Bank,78103,St. Georgen im Schwarzwald,
69470024,DEUTDEDB697,Deutsche Bank,78091,Triberg im Schwarzwald,
69470039,DEUTDE6F694,Deutsche Bank,78054,Villingen-Schwenningen,
69470039,DEUTDE6F698,Deutsche Bank,78153,Donaueschingen,
69470039,DEUTDE6F642,Deutsche Bank,78612,Rottweil,
69470039,DEUTDE6F644,Deutsche Bank,78543,Spaichingen,
69470039,DEUTDE6F699,Deutsche Bank,78103,St. Georgen im Schwarzwald,
69470039,DEUTDE6F697,Deutsche Bank,78091,Triberg im Schwarzwald,
69490000,GENODE61VS1,Volksbank Schwarzwald Baar Hegau -alt-,78048,Villingen-Schwenningen,
69491700,GENODE61TRI,Volksbank Triberg -alt-,78094,Triberg im Schwarzwald,
70000000,MARKDEF1700,Bundesbank,80711,München,
70010080,PBNKDEFFXXX,Postbank Ndl der Deutsche Bank,80318,München,
70010424,AARBDE5W700,Aareal Bank ehem. Filiale München,65189,Wiesbaden,
70010500,REBMDEMMXXX,Deutsche Pfandbriefbank,85748,Garching b. München,
70010555,REBMDEMM555,Deutsche Pfandbriefbank,85748,Garching b. München,
70010570,REBMDE7CXXX,Deutsche Pfandbriefbank,85748,Garching b. München,
70010800,KHMIDEMMXXX,"Middle East Bank, Munich Branch",81241,München,
70011200,VONTDEM1XXX,Bank Vontobel Europe,80331,München,
70011400,BFWODE71XXX,BfW - Bank für Wohnungswirtschaft,68165,Mannheim,
70011500,SIBADEMMXXX,SIEMENS BANK,81739,München,
70011600,WEGBDE77XXX,TEN31 Bank,85521,Ottobrunn,
70011900,ICRDDE71XXX,VERIFONE PAYMENTS,85609,Aschheim,
70012000,CLABDEM1XXX,"UniCredit Family Financing Bank, Ndl der UniCredit",81675,München,
70012300,VBANDEMMXXX,V-Bank,81669,München,
70012600,SUSKDEM1XXX,Südtiroler Sparkasse Niederlassung München,81371,München,
70012700,DEPDDEMMXXX,VZ VermögensZentrum Bank,80333,München,
70012900,FXBBDEM2XXX,"IBAN FIRST, Zweigniederlassung München",80339,München,
70013000,EBSGDEMXXXX,FNZ Bank,85609,Aschheim,
70013010,EFSGDEM1XXX,FNZ Bank,85609,Aschheim,
70013300,RZSTDEM2XXX,"Raiffeisen-Landesbank Steiermark, Niederlassung München",80331,München,
70013400,CSHHDE71XXX,IC Cash Services,82024,Taufkirchen,
70013500,HERZDEM1XXX,Bankhaus Herzogpark,81679,München,
70015000,TEZGDEB1XXX,transact Elektronische Zahlungssysteme,82152,Planegg,
70015015,TEZGDEB1001,transact Elektronische Zahlungssysteme,82152,Planegg,
70015025,TEZGDEB1002,transact Elektronische Zahlungssysteme,82152,Planegg,
70015035,TEZGDEB1003,transact Elektronische Zahlungssysteme,82152,Planegg,
70017000,PAGMDEM1XXX,PayCenter,85356,Freising,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,80311,München,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,85221,Dachau,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,85553,Ebersberg,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,85435,Erding,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,82256,Fürstenfeldbruck,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,82538,Geretsried,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,82110,Germering,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,82194,Gröbenzell,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,82166,Gräfelfing,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,82031,Grünwald,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,83601,Holzkirchen,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,85521,Ottobrunn,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,82319,Starnberg,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,82001,Unterhaching,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,85701,Unterschleißheim,
70020270,HYVEDEMMXXX,UniCredit Bank - HypoVereinsbank,85587,Vaterstetten,
70020300,WKVBDEM1XXX,BNP Paribas NL Deutschland,80336,München,
70020500,BFSWDE33MUE,SozialBank,81629,München,
70020570,BFSWDE33MUE,SozialBank,80335,München,
70020800,BCITDEFFMUC,INTESA SANPAOLO,80335,München,
70021180,HYVEDEMM418,UniCredit Bank - HypoVereinsbank,85354,Freising,
70022424,SCABDEMMXXX,Scalable Capital Bank,80538,München,
70025175,HYVEDEMM643,UniCredit Bank - HypoVereinsbank,83633,Bad Tölz,
70025175,HYVEDEMM643,UniCredit Bank - HypoVereinsbank,82377,Penzberg,
70030300,CHDBDEHHXXX,Bankhaus Reuschel & Co -alt-,80285,München,
70030400,MEFIDEMMXXX,Merck Finck A Quintet Private Bank,80333,München,
70031000,BHLSDEM1XXX,Bankhaus Ludwig Sperrer,85317,Freising,
70032500,GAKDDEM1XXX,St.Galler Kantonalbank Deutschland,80333,München,
70033100,BDWBDEMMXXX,Baader Bank,85716,Unterschleißheim,
70035000,OLBODEH2700,Oldenburgische Landesbank AG,26030,Oldenburg (Oldb),
70040041,COBADEFFXXX,Commerzbank,80704,München,
70040045,COBADEFFXXX,"Commerzbank, Filiale München 2",80704,München,
70040048,COBADEFFXXX,Commerzbank GF-M48,80704,München,
70040060,COBADEFFXXX,Commerzbank Gf 860,80804,München,
70040061,COBADEFFXXX,Commerzbank Gf 861,80804,München,
70040062,COBADEFFXXX,Commerzbank CC,80807,München,
70040063,COBADEFFXXX,Commerzbank CC,80807,München,
70040070,COBADEFFXXX,"Commerzbank, CC SP",80273,München,
70045050,COBADEFFXXX,Commerzbank Service-BZ,80804,München,
70050000,BYLADEMMXXX,Bayerische Landesbank,80277,München,
70051003,BYLADEM1FSI,Sparkasse Freising Moosburg,85354,Freising,
70051540,BYLADEM1DAH,Sparkasse Dachau,85219,Dachau,
70051995,BYLADEM1ERD,Kreis- und Stadtsparkasse Erding-Dorfen,85423,Erding,
70052060,BYLADEM1LLD,Sparkasse Landsberg-Dießen,86896,Landsberg am Lech,
70053070,BYLADEM1FFB,Sparkasse Fürstenfeldbruck,82243,Fürstenfeldbruck,
70054306,BYLADEM1WOR,Sparkasse Bad Tölz-Wolfratshausen,83646,Bad Tölz,
70070010,DEUTDEMMXXX,Deutsche Bank,80271,München,
70070010,DEUTDEMM710,Deutsche Bank,83435,Bad Reichenhall,
70070010,DEUTDEMM700,Deutsche Bank,83632,Bad Tölz,
70070010,DEUTDEMM706,Deutsche Bank,85202,Dachau,
70070010,DEUTDEMM712,Deutsche Bank,85424,Erding,
70070010,DEUTDEMM707,Deutsche Bank,85312,Freising,
70070010,DEUTDEMM708,Deutsche Bank,82242,Fürstenfeldbruck,
70070010,DEUTDEMM701,Deutsche Bank,82453,Garmisch-Partenkirchen,
70070010,DEUTDEMM713,Deutsche Bank,82101,Germering,
70070010,DEUTDEMM714,Deutsche Bank,82031,Grünwald,
70070010,DEUTDEMM702,Deutsche Bank,86882,Landsberg am Lech,
70070010,DEUTDEMM703,Deutsche Bank,84007,Landshut,
70070010,DEUTDEMM704,Deutsche Bank,84441,Mühldorf a. Inn,
70070010,DEUTDEMM715,Deutsche Bank,85521,Ottobrunn,
70070010,DEUTDEMM716,Deutsche Bank,82141,Planegg,
70070010,DEUTDEMM705,Deutsche Bank,83012,Rosenheim,
70070010,DEUTDEMM717,Deutsche Bank,83700,Rottach-Egern,
70070010,DEUTDEMM709,Deutsche Bank,82302,Starnberg,
70070010,DEUTDEMM711,Deutsche Bank,82351,Weilheim i. OB,
70070024,DEUTDEDBMUC,Deutsche Bank,80271,München,
70070024,DEUTDEDB710,Deutsche Bank,83435,Bad Reichenhall,
70070024,DEUTDEDB700,Deutsche Bank,83632,Bad Tölz,
70070024,DEUTDEDB706,Deutsche Bank,85202,Dachau,
70070024,DEUTDEDB712,Deutsche Bank,85424,Erding,
70070024,DEUTDEDB707,Deutsche Bank,85312,Freising,
70070024,DEUTDEDB708,Deutsche Bank,82242,Fürstenfeldbruck,
70070024,DEUTDEDB701,Deutsche Bank,82453,Garmisch-Partenkirchen,
70070024,DEUTDEDB713,Deutsche Bank,82101,Germering,
70070024,DEUTDEDB714,Deutsche Bank,82031,Grünwald,
70070024,DEUTDEDB702,Deutsche Bank,86882,Landsberg am Lech,
70070024,DEUTDEDB703,Deutsche Bank,84007,Landshut,
70070024,DEUTDEDB704,Deutsche Bank,84441,Mühldorf a. Inn,
70070024,DEUTDEDB715,Deutsche Bank,85521,Ottobrunn,
70070024,DEUTDEDB716,Deutsche Bank,82141,Planegg,
70070024,DEUTDEDB705,Deutsche Bank,83012,Rosenheim,
70070024,DEUTDEDB717,Deutsche Bank,83700,Rottach-Egern,
70070024,DEUTDEDB709,Deutsche Bank,82302,Starnberg,
70070024,DEUTDEDB711,Deutsche Bank,82351,Weilheim i. OB,
70070324,DEUTDEDBP16,Postbank/DSL Ndl der Deutsche Bank,80331,München,
70070362,DEUTDEMMP16,Postbank/DSL Ndl der Deutsche Bank,80331,München,
70080000,DRESDEFF700,Commerzbank vormals Dresdner Bank,80273,München,
70080056,DRESDEFF714,Commerzbank vormals Dresdner Bank Zw 56,80273,München,
70080057,DRESDEFF724,Commerzbank vormals Dresdner Bank Gf ZW 57,80273,München,
70080085,DRESDEFFI55,Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 3,80273,München,
70080086,DRESDEFFJ23,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4",80273,München,
70080087,DRESDEFFJ24,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5",80273,München,
70080088,DRESDEFFJ25,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6",80273,München,
70089470,DRESDEFFI23,Commerzbank vormals Dresdner Bank ITGK,80273,München,
70089472,DRESDEFFI45,Commerzbank vormals Dresdner Bank ITGK,80273,München,
70090100,GENODEF1M04,Hausbank München,80331,München,
70090124,GENODEF1MU4,Hausbank München,80331,München,
70090500,GENODEF1S04,Sparda-Bank München,80018,München,
70091500,GENODEF1DCA,Volksbank Raiffeisenbank Dachau,85209,Dachau,
70091510,GENODEF1DCA,Volksbank Raiffeisenbank Dachau (Gf GAA),85221,Dachau,
70091600,GENODEF1DSS,VR-Bank Landsberg-Ammersee,86899,Landsberg am Lech,
70091900,GENODEF1EDV,VR-Bank Erding -alt-,85435,Erding,
70093200,GENODEF1STH,VR Bank Starnberg-Zugspitze,82319,Starnberg,
70093400,GENODEF1ISV,VR-Bank Ismaning Hallbergmoos Neufahrn,85737,Ismaning,
70110088,PBNKDEFFXXX,Postbank Ndl der Deutsche Bank,80317,München,
70110500,MHYPDEMMXXX,Münchener Hypothekenbank,80503,München,
70120100,SBOSDEMXXXX,State Street Bank International,80019,München,
70120400,DABBDEMMXXX,BNP Paribas Niederlassung Deutschland,90402,Nürnberg,
70120500,FMBKDEMMXXX,"CACEIS Bank, Germany Branch",80939,München,
70120600,AGBMDEMMXXX,Airbus Bank,80333,München,
70120700,OBKLDEMXXXX,Oberbank Ndl Deutschland,80068,München,
70130800,GENODEF1M06,MERKUR PRIVATBANK,80014,München,
70133300,SCFBDE33XXX,Openbank Deutschland,41061,Mönchengladbach,
70150000,SSKMDEMMXXX,Stadtsparkasse München,80791,München,
70160000,GENODEFF701,DZ BANK,80268,München,
70163370,GENODEF1FFB,Volksbank Raiffeisenbank Fürstenfeldbruck,82256,Fürstenfeldbruck,
70166486,GENODEF1OHC,VR Bank München Land,82041,Deisenhofen,
70169132,GENODEF1HFG,Raiffeisenbank Griesstätt-Halfing,83128,Halfing,
70169165,GENODEF1SBC,Raiffeisenbank Chiemgau-Nord - Obing,83119,Obing,
70169168,GENODEF1RIW,VR-Bank Chiemgau-Süd -alt-,83321,Ruhpolding,
70169186,GENODEF1ODZ,Raiffeisenbank Pfaffenhofen a d Glonn,85235,Odelzhausen,
70169190,GENODEF1GKT,Raiffeisenbank Tattenhausen-Großkarolinenfeld -alt-,83109,Großkarolinenfeld,
70169191,GENODEF1TEI,Raiffeisenbank Rupertiwinkel,83315,Teisendorf,
70169195,GENODEF1TRU,Raiffeisenbank Trostberg-Traunreut -alt-,83301,Traunreut,
70169310,GENODEF1ALX,Alxing-Brucker Genossenschaftsbank,85567,Bruck,
70169331,GENODEF1SSB,Raiffeisenbank südöstl. Starnberger See -alt-,82402,Seeshaupt,
70169333,GENODEF1EUR,Raiffeisenbank Beuerberg-Eurasburg,82547,Eurasburg,
70169351,GENODEF1ELB,Raiffeisenbank Lechrain,86925,Fuchstal,
70169356,GENODEF1EDR,Raiffeisenbank Erding -alt-,85421,Erding,
70169382,GENODEF1GIL,Raiffeisenbank Gilching,82205,Gilching,
70169383,GENODEF1GMU,Raiffeisenbank Gmund am Tegernsee,83703,Gmund a. Tegernsee,
70169388,GENODEF1HMA,Raiffeisenbank Haag-Gars-Maitenbeth,83523,Haag i.OB,
70169402,GENODEF1HHK,Raiffeisenbank Höhenkirchen und Umgebung -alt-,85631,Höhenkirchen-Siegertsbrunn,
70169410,GENODEF1HZO,Raiffeisenbank Holzkirchen-Otterfing,83607,Holzkirchen,
70169413,GENODEF1HUA,Raiffeisenbank Singoldtal,86857,Hurlach,
70169450,GENODEF1ASG,Raiffeisen-Volksbank Ebersberg,85567,Grafing b. München,
70169459,GENODEF1MTW,Raiffeisenbank,82481,Mittenwald,
70169460,GENODEF1MOO,Raiffeisenbank Westkreis Fürstenfeldbruck,82272,Moorenweis,
70169464,GENODEF1M07,Genossenschaftsbank München,81218,München,
70169465,GENODEF1M08,Raiffeisenbank München-Nord,85704,Unterschleißheim,
70169466,GENODEF1M03,Raiffeisenbank München-Süd,81457,München,
70169470,GENODEF1GAA,Raiffeisenbank München-Süd Gf GA,81476,München,
70169474,GENODEF1NSV,Raiffbk Neumarkt-St. Veit - Niederbergkirchen -alt-,84494,Neumarkt-Sankt Veit,
70169476,GENODEF1NBK,Raiffeisenbank -alt-,84494,Niederbergkirchen,
70169509,GENODEF1PEI,Raiffeisenbank Pfaffenwinkel,86971,Peiting,
70169521,GENODEF1RIG,Raiffeisenbank Raisting -alt-,82399,Raisting,
70169524,GENODEF1RME,Bankhaus RSA,83562,Rechtmehring,
70169530,GENODEF1RWZ,Raiffeisenbank Neumarkt-St. Veit - Reischach,84571,Reischach,
70169538,GENODEF1SWO,Raiffeisenbank St. Wolfgang-Schwindkirchen -alt-,84425,Sankt Wolfgang,
70169541,GENODEF1THG,Raiffeisenbank Lech-Ammersee -alt-,86946,Vilgertshofen,
70169543,GENODEF1HHS,Raiffeisenbank Isar-Loisachtal,82504,Wolfratshausen,
70169558,GENODEF1SGA,Raiffeisenbank Steingaden,86989,Steingaden,
70169566,GENODEF1TAV,VR-Bank Taufkirchen-Dorfen,84416,Taufkirchen (Vils),
70169568,GENODEF1TAE,Raiffeisenbank Taufkirchen-Oberneukirchen,84565,Oberneukirchen,
70169571,GENODEF1DTZ,Raiffeisenbank Tölzer Land -alt-,83646,Bad Tölz,
70169575,GENODEF1TRH,Raiffeisenbank,86842,Türkheim,
70169576,GENODEF1TUS,Raiffeisen-Volksbank Tüßling-Unterneukirchen,84577,Tüßling,
70169585,GENODEF1UNS,Raiffeisenbank Unterschleißheim-Haimhn -alt-,85704,Unterschleißheim,
70169598,GENODEF1MIB,Raiffeisenbank im Oberland,83646,Bad Tölz,
70169599,GENODEF1WEI,Raiffeisenbank Weil u Umgebung -alt-,86947,Weil,
70169602,GENODEF1WM1,Raiffeisenbank Weilheim -alt-,82355,Weilheim i. OB,
70169605,GENODEF1ISE,VR-Bank Erding,85435,Erding,
70169614,GENODEF1FSR,Freisinger Bank Volksbank-Raiffeisenbank,85354,Freising,
70169619,GENODEF1ZOR,Raiffeisenbank Zorneding -alt-,85604,Zorneding,
70169653,GENODEF1AIG,Raiffeisenbank Aiglsbach -alt-,84089,Aiglsbach,
70169693,GENODEF1RHT,Raiffeisenbank Hallertau,84104,Rudelzhausen,
70190000,GENODEF1M01,Münchner Bank,81632,München,
70190010,GENODEF1M1Y,Münchner Bank,81679,München,
70220000,LFFBDEMMXXX,LfA Förderbank Bayern,80535,München,
70220200,BHFBDEFF700,ODDO BHF,80333,München,
70220300,BMWBDEMUXXX,BMW Bank,80788,München,
70220900,DRESDEFFBFC,Wüstenrot Bausparkasse,80615,München,
70230600,ISBKDEFXMUN,Isbank Fil München,80336,München,
70250150,BYLADEM1KMS,Kreissparkasse München Starnberg Ebersberg,80279,München,
70320090,HYVEDEMM654,UniCredit Bank - HypoVereinsbank,82452,Garmisch-Partenkirchen,
70321194,HYVEDEMM466,UniCredit Bank - HypoVereinsbank,82351,Weilheim i. OB,
70322192,HYVEDEMM664,UniCredit Bank - HypoVereinsbank,82411,Murnau a. Staffelsee,
